Date, Open, High, Low, Close
06/05/09, 23166.38, 23536.68, 22862.54, 23166.38
06/04/09, 22862.54, 23063.18, 22646.28, 22862.54
06/03/09, 23063.18, 23868.80, 22993.41, 23063.18
06/02/09, 23661.87, 23728.22, 23311.63, 23661.87
06/01/09, 23548.65, 23577.08, 22770.62, 23548.65
05/29/09, 22770.62, 22884.01, 22315.32, 22770.62
05/28/09, 22315.32, 22521.68, 22138.04, 22315.32
05/27/09, 22521.68, 22692.05, 22440.84, 22521.68
05/26/09, 22440.84, 22507.03, 21994.48, 22440.84
05/25/09, 22407.28, 22742.95, 22287.05, 22407.28
05/22/09, 22425.54, 22457.22, 22015.59, 22425.54
05/21/09, 22015.59, 22674.20, 21992.65, 22015.59
05/20/09, 22674.20, 22680.98, 22394.77, 22674.20
05/19/09, 22398.38, 22471.00, 21945.12, 22398.38
05/18/09, 21945.12, 21945.12, 21493.62, 21945.12
05/15/09, 21705.14, 21785.78, 21396.35, 21705.14
05/14/09, 21396.35, 21396.35, 20925.07, 21396.35
05/13/09, 21289.67, 21930.52, 21220.69, 21289.67
05/12/09, 21930.52, 21932.82, 21695.16, 21930.52
05/11/09, 21861.99, 21891.42, 21543.88, 21861.99
05/08/09, 21840.51, 21980.46, 21539.81, 21840.51
05/07/09, 21539.81, 22172.41, 21539.81, 21539.81
05/06/09, 21783.43, 21896.35, 21258.88, 21783.43
05/05/09, 21331.94, 21492.72, 21241.20, 21331.94
05/04/09, 21383.43, 21392.35, 20647.03, 21383.43
05/01/09, 20647.03, 20647.03, 20647.03, 20647.03
04/30/09, 20647.03, 20985.44, 20481.77, 20647.03
04/29/09, 20481.77, 20510.04, 20250.39, 20481.77
04/28/09, 20281.12, 20675.13, 20032.19, 20281.12
04/27/09, 20675.13, 20675.13, 20675.13, 20675.13
04/24/09, 20675.13, 20791.93, 20242.36, 20675.13
04/23/09, 20322.48, 20420.24, 19798.43, 20322.48
04/22/09, 19798.43, 19798.43, 19798.43, 19798.43
04/21/09, 19798.43, 20151.78, 19709.72, 19798.43
04/20/09, 20092.64, 20880.02, 19994.77, 20092.64
04/17/09, 20814.69, 21088.32, 20732.50, 20814.69
04/16/09, 20936.87, 21392.86, 20844.14, 20936.87
04/15/09, 21319.91, 21450.67, 21152.74, 21319.91
04/14/09, 21431.12, 21523.07, 20965.89, 21431.12
04/13/09, 20965.89, 20965.89, 20965.89, 20965.89
04/10/09, 20965.89, 20965.89, 20965.89, 20965.89
04/09/09, 20965.89, 21008.86, 20437.39, 20965.89
04/08/09, 20437.39, 20681.94, 20054.09, 20437.39
04/07/09, 20492.53, 20848.93, 20270.78, 20492.53
04/06/09, 20717.37, 21400.70, 20542.35, 20717.37
04/03/09, 21195.49, 21490.91, 21161.01, 21195.49
04/02/09, 21403.40, 21580.49, 20742.01, 21403.40
04/01/09, 20742.01, 20742.01, 20235.86, 20742.01
03/31/09, 20363.91, 20495.59, 19929.04, 20363.91
03/30/09, 19929.04, 20661.32, 19844.85, 19929.04
03/27/09, 20661.32, 21349.10, 20606.63, 20661.32
03/26/09, 21113.73, 21515.77, 21067.70, 21113.73
03/25/09, 21257.63, 21359.90, 20862.46, 21257.63
03/24/09, 21108.17, 21668.59, 21030.42, 21108.17
03/23/09, 21423.18, 21451.42, 20802.31, 21423.18
03/20/09, 20802.31, 20802.31, 20218.90, 20802.31
03/19/09, 20470.93, 20529.75, 19355.78, 20470.93
03/18/09, 19355.78, 19704.64, 19330.29, 19355.78
03/17/09, 19423.00, 19890.77, 19310.84, 19423.00
03/16/09, 19732.00, 19988.41, 19593.84, 19732.00
03/13/09, 19762.03, 19810.91, 19168.62, 19762.03
03/12/09, 19168.62, 19249.63, 18814.68, 19168.62
03/11/09, 19120.04, 19120.04, 18587.47, 19120.04
03/10/09, 18587.47, 18628.57, 18144.57, 18587.47
03/09/09, 18152.43, 18640.81, 18093.90, 18152.43
03/06/09, 18640.81, 18778.52, 18160.67, 18640.81
03/05/09, 18418.95, 18723.79, 18124.19, 18418.95
03/04/09, 18474.16, 18651.32, 18120.69, 18474.16
03/03/09, 18120.69, 18386.54, 17953.96, 18120.69
03/02/09, 18386.54, 18484.60, 18179.66, 18386.54
02/27/09, 18465.33, 18998.42, 18258.76, 18465.33
02/26/09, 18998.42, 19126.60, 18792.38, 18998.42
02/25/09, 18817.56, 19194.08, 18801.36, 18817.56
02/24/09, 18813.38, 19286.78, 18712.42, 18813.38
02/23/09, 19286.78, 19664.56, 19286.78, 19286.78
02/20/09, 19402.59, 20061.20, 19224.58, 19402.59
02/19/09, 20061.20, 20173.90, 19924.57, 20061.20
02/18/09, 19953.32, 20277.72, 19800.19, 19953.32
02/17/09, 20044.49, 20386.95, 19937.82, 20044.49
02/16/09, 20382.12, 20382.12, 20382.12, 20382.12
02/13/09, 20650.38, 21062.35, 20553.35, 20650.38
02/12/09, 20665.91, 21286.08, 20638.07, 20665.91
02/11/09, 21054.49, 21440.17, 20853.54, 21054.49
02/10/09, 21440.17, 21685.10, 21214.67, 21440.17
02/09/09, 21685.10, 21685.10, 21250.17, 21685.10
02/06/09, 21435.91, 21435.91, 20437.20, 21435.91
02/05/09, 20437.20, 21077.65, 20437.20, 20437.20
02/04/09, 20639.07, 20682.30, 20014.62, 20639.07
02/03/09, 20014.62, 20111.51, 19600.51, 20014.62
02/02/09, 19924.46, 20570.05, 19907.38, 19924.46
01/30/09, 20570.05, 20752.82, 20335.59, 20570.05
01/29/09, 20581.77, 21163.85, 20549.04, 20581.77
01/28/09, 21028.54, 21284.20, 20642.74, 21028.54
01/27/09, 20642.74, 20693.27, 20156.25, 20642.74
01/26/09, 20156.25, 20242.55, 19581.39, 20156.25
01/23/09, 19581.39, 19876.34, 19395.57, 19581.39
01/22/09, 19876.34, 20445.78, 19695.98, 19876.34
01/21/09, 20049.00, 20295.07, 19739.51, 20049.00
01/20/09, 20295.07, 20623.30, 20163.66, 20295.07
01/19/09, 20623.30, 21313.81, 20511.12, 20623.30
01/16/09, 21029.33, 21093.26, 20441.93, 21029.33
01/15/09, 20441.93, 20843.03, 20276.95, 20441.93
01/14/09, 20843.03, 21754.11, 20778.25, 20843.03
01/13/09, 21564.47, 22183.09, 21322.17, 21564.47
01/12/09, 22183.09, 22379.36, 22022.57, 22183.09
01/09/09, 22220.76, 22565.08, 22220.76, 22220.76
01/08/09, 22241.44, 22718.97, 21965.04, 22241.44
01/07/09, 22718.97, 23046.15, 22570.08, 22718.97
01/06/09, 22919.76, 22935.61, 22304.43, 22919.76
01/05/09, 22304.43, 22544.26, 21764.90, 22304.43
01/02/09, 21764.90, 21898.89, 21509.20, 21764.90
01/01/09, 21509.20, 21509.20, 21509.20, 21509.20
12/31/08, 21509.20, 21509.20, 21509.20, 21509.20
12/30/08, 21348.45, 21369.65, 21122.63, 21348.45
12/29/08, 21237.59, 21412.11, 20998.49, 21237.59
12/24/08, 20998.49, 21253.21, 20949.99, 20998.49
12/23/08, 21244.85, 21244.85, 20734.39, 21244.85
12/22/08, 21090.86, 21328.18, 20843.34, 21090.86
12/19/08, 21287.70, 22034.63, 20906.59, 21287.70
12/18/08, 22034.63, 22409.26, 21813.75, 22034.63
12/17/08, 22409.26, 22410.06, 21805.83, 22409.26
12/15/08, 21805.83, 21912.70, 21355.24, 21805.83
12/12/08, 21355.24, 21749.69, 20995.23, 21355.24
12/11/08, 21749.69, 21978.48, 21328.69, 21749.69
12/10/08, 21930.94, 21930.94, 20953.22, 21930.94
12/09/08, 20953.22, 21108.02, 20488.75, 20953.22
12/08/08, 20643.43, 20667.77, 19279.79, 20643.43
12/05/08, 19279.79, 19800.93, 19134.46, 19279.79
12/04/08, 19800.93, 19829.98, 19113.28, 19800.93
12/03/08, 19113.28, 20023.02, 19113.28, 19113.28
12/02/08, 19713.95, 20245.45, 19546.15, 19713.95
12/01/08, 20245.45, 21209.49, 20245.45, 20245.45
11/28/08, 21209.49, 21546.01, 21021.52, 21209.49
11/27/08, 21301.01, 21301.01, 20474.70, 21301.01
