Datum;Eröffnungspreis;Tageshoch;Tagestief;Schlusspreis<sup>4</sup>;Diff.%;
"16.06.1992";"992,40";"992,40";"988,55";"988,86";"-0,37 %";
"17.06.1992";"988,36";"988,36";"974,84";"976,80";"-1,22 %";
"19.06.1992";"976,14";"976,14";"966,02";"972,18";"-0,47 %";
"22.06.1992";"971,59";"971,59";"959,49";"959,49";"-1,31 %";
"23.06.1992";"959,49";"959,58";"955,45";"956,56";"-0,31 %";
"24.06.1992";"956,33";"956,33";"952,85";"953,07";"-0,36 %";
"25.06.1992";"953,07";"953,16";"943,57";"945,50";"-0,79 %";
"26.06.1992";"944,79";"944,79";"939,45";"942,36";"-0,33 %";
"29.06.1992";"942,48";"942,69";"939,14";"940,79";"-0,17 %";
"30.06.1992";"940,72";"945,43";"940,72";"942,13";"+0,14 %";
"01.07.1992";"942,01";"942,12";"933,92";"935,11";"-0,75 %";
"02.07.1992";"935,23";"935,50";"932,15";"932,66";"-0,26 %";
"03.07.1992";"932,54";"933,22";"919,94";"933,22";"+0,06 %";
"06.07.1992";"932,99";"933,42";"928,12";"928,26";"-0,53 %";
"07.07.1992";"928,31";"928,56";"925,22";"925,24";"-0,33 %";
"08.07.1992";"925,11";"925,11";"903,77";"907,62";"-1,90 %";
"09.07.1992";"907,14";"907,14";"887,84";"900,25";"-0,81 %";
"10.07.1992";"900,32";"901,23";"886,81";"889,07";"-1,24 %";
"13.07.1992";"888,83";"888,83";"864,79";"865,07";"-2,70 %";
"14.07.1992";"864,76";"864,76";"830,19";"863,86";"-0,14 %";
"15.07.1992";"863,80";"865,22";"851,51";"860,11";"-0,43 %";
"16.07.1992";"859,54";"869,55";"859,54";"861,54";"+0,17 %";
"17.07.1992";"859,98";"859,98";"847,75";"847,89";"-1,58 %";
"20.07.1992";"847,82";"847,82";"800,59";"800,59";"-5,58 %";
"21.07.1992";"800,34";"817,14";"795,23";"811,95";"+1,42 %";
"22.07.1992";"812,71";"812,71";"800,54";"803,19";"-1,08 %";
"23.07.1992";"803,38";"808,59";"794,36";"794,36";"-1,10 %";
"24.07.1992";"793,86";"793,86";"770,78";"771,06";"-2,93 %";
"27.07.1992";"771,19";"771,19";"761,10";"765,77";"-0,69 %";
"28.07.1992";"765,52";"774,89";"765,52";"773,52";"+1,01 %";
"29.07.1992";"773,40";"792,55";"773,40";"790,95";"+2,25 %";
"30.07.1992";"790,95";"805,94";"790,95";"792,16";"+0,15 %";
"31.07.1992";"792,03";"792,03";"778,30";"782,62";"-1,20 %";
"03.08.1992";"782,69";"782,69";"768,13";"768,23";"-1,84 %";
"04.08.1992";"767,03";"775,62";"767,03";"770,60";"+0,31 %";
"05.08.1992";"770,65";"770,65";"759,72";"764,05";"-0,85 %";
"06.08.1992";"763,82";"763,82";"743,90";"744,21";"-2,60 %";
"07.08.1992";"744,22";"744,22";"706,52";"719,28";"-3,35 %";
"10.08.1992";"719,16";"719,16";"699,59";"699,73";"-2,72 %";
"11.08.1992";"699,80";"699,80";"674,64";"683,45";"-2,33 %";
"12.08.1992";"683,45";"692,98";"683,45";"686,92";"+0,51 %";
"13.08.1992";"686,73";"686,73";"677,80";"682,96";"-0,58 %";
"14.08.1992";"683,32";"696,08";"683,32";"696,08";"+1,92 %";
"17.08.1992";"698,24";"734,21";"698,24";"733,51";"+5,38 %";
"18.08.1992";"733,13";"733,13";"715,65";"727,38";"-0,84 %";
"19.08.1992";"727,14";"738,98";"725,23";"732,18";"+0,66 %";
"20.08.1992";"732,82";"749,53";"732,82";"745,70";"+1,85 %";
"21.08.1992";"746,30";"754,96";"746,30";"751,85";"+0,82 %";
"24.08.1992";"751,72";"751,72";"725,41";"725,75";"-3,47 %";
"25.08.1992";"725,39";"725,39";"702,81";"702,97";"-3,14 %";
"26.08.1992";"704,17";"713,44";"702,52";"705,71";"+0,39 %";
"27.08.1992";"706,09";"719,35";"706,09";"716,62";"+1,55 %";
"28.08.1992";"716,86";"718,19";"709,04";"717,36";"+0,10 %";
"31.08.1992";"717,96";"735,58";"717,96";"735,58";"+2,54 %";
"01.09.1992";"734,86";"734,86";"723,75";"724,60";"-1,49 %";
"02.09.1992";"723,76";"723,76";"713,04";"717,86";"-0,93 %";
"03.09.1992";"717,86";"726,01";"716,38";"721,21";"+0,47 %";
"04.09.1992";"721,81";"730,81";"721,73";"730,53";"+1,29 %";
"07.09.1992";"730,41";"745,17";"727,51";"745,17";"+2,00 %";
"08.09.1992";"745,53";"763,20";"745,53";"759,98";"+1,99 %";
"09.09.1992";"759,02";"759,02";"747,66";"750,25";"-1,28 %";
"10.09.1992";"750,61";"751,12";"745,18";"745,33";"-0,66 %";
"11.09.1992";"745,33";"746,73";"744,46";"745,85";"+0,07 %";
"14.09.1992";"749,93";"804,45";"749,93";"804,04";"+7,80 %";
"15.09.1992";"803,98";"809,42";"799,24";"799,24";"-0,60 %";
"16.09.1992";"798,12";"798,12";"782,24";"795,75";"-0,44 %";
"17.09.1992";"795,69";"810,81";"795,69";"806,01";"+1,29 %";
"18.09.1992";"806,37";"835,70";"806,37";"835,70";"+3,68 %";
"21.09.1992";"836,20";"842,15";"830,21";"839,73";"+0,48 %";
"22.09.1992";"839,42";"839,42";"822,44";"822,44";"-2,06 %";
"23.09.1992";"822,29";"837,53";"821,27";"836,05";"+1,65 %";
"24.09.1992";"835,45";"835,45";"825,87";"828,11";"-0,95 %";
"25.09.1992";"827,99";"829,69";"823,21";"828,13";"+0,00 %";
"28.09.1992";"828,13";"828,13";"811,72";"817,12";"-1,33 %";
"29.09.1992";"817,12";"817,12";"809,73";"812,46";"-0,57 %";
"30.09.1992";"812,10";"812,10";"795,56";"795,56";"-2,08 %";
"01.10.1992";"795,68";"802,49";"795,68";"802,36";"+0,85 %";
"02.10.1992";"802,17";"806,70";"799,31";"799,32";"-0,38 %";
"05.10.1992";"797,64";"797,64";"767,46";"769,45";"-3,74 %";
"06.10.1992";"769,09";"770,63";"762,33";"768,55";"-0,12 %";
"07.10.1992";"768,79";"772,94";"768,34";"771,53";"+0,39 %";
"08.10.1992";"771,89";"775,28";"771,77";"774,12";"+0,34 %";
"09.10.1992";"774,24";"776,21";"774,01";"776,16";"+0,26 %";
"12.10.1992";"775,78";"775,78";"766,55";"770,52";"-0,73 %";
"13.10.1992";"770,58";"779,14";"770,58";"778,67";"+1,06 %";
"14.10.1992";"778,31";"778,75";"773,98";"778,73";"+0,01 %";
"15.10.1992";"778,67";"779,70";"774,80";"779,70";"+0,12 %";
"16.10.1992";"779,83";"784,13";"779,83";"783,01";"+0,42 %";
"19.10.1992";"782,88";"784,04";"770,25";"770,25";"-1,63 %";
"20.10.1992";"779,83";"784,13";"779,83";"783,01";"+1,66 %";
"21.10.1992";"780,64";"800,31";"780,64";"800,31";"+2,21 %";
"22.10.1992";"800,31";"814,57";"800,19";"806,84";"+0,82 %";
"23.10.1992";"807,08";"808,90";"804,74";"807,02";"+0,02 %";
"27.10.1992";"807,14";"809,72";"803,13";"806,50";"-0,06 %";
"28.10.1992";"806,02";"806,02";"798,52";"801,10";"-0,67 %";
"29.10.1992";"800,38";"800,38";"790,96";"795,23";"-0,73 %";
"30.10.1992";"795,23";"798,48";"792,59";"798,48";"+0,41 %";
"02.11.1992";"798,48";"798,48";"792,02";"794,59";"-0,49 %";
"03.11.1992";"794,40";"804,73";"794,40";"802,73";"+1,02 %";
"04.11.1992";"802,47";"802,47";"795,22";"796,08";"-0,83 %";
"05.11.1992";"795,96";"796,32";"788,54";"789,41";"-0,84 %";
"06.11.1992";"789,39";"789,43";"779,23";"780,17";"-1,17 %";
"09.11.1992";"779,45";"779,45";"763,75";"764,38";"-2,02 %";
"10.11.1992";"764,38";"764,44";"759,61";"763,21";"-0,15 %";
"11.11.1992";"763,21";"763,72";"757,87";"757,87";"-0,70 %";
"12.11.1992";"755,15";"760,68";"754,55";"758,27";"+0,05 %";
"13.11.1992";"758,27";"761,45";"757,24";"761,45";"+0,42 %";
"16.11.1992";"761,21";"763,92";"759,72";"763,87";"+0,32 %";
"17.11.1992";"763,62";"773,61";"763,62";"773,45";"+1,25 %";
"18.11.1992";"773,81";"778,47";"773,81";"776,62";"+0,41 %";
"19.11.1992";"776,50";"783,81";"776,44";"783,71";"+0,91 %";
"20.11.1992";"783,23";"784,92";"779,62";"779,79";"-0,50 %";
"23.11.1992";"779,98";"782,39";"778,87";"778,87";"-0,12 %";
"24.11.1992";"777,86";"777,86";"765,76";"769,64";"-1,19 %";
"25.11.1992";"769,64";"770,25";"766,35";"768,58";"-0,14 %";
"26.11.1992";"768,34";"768,34";"762,09";"764,33";"-0,55 %";
"27.11.1992";"764,08";"764,73";"757,97";"761,22";"-0,41 %";
"30.11.1992";"761,58";"762,48";"759,64";"762,48";"+0,17 %";
"01.12.1992";"762,48";"762,48";"759,19";"760,10";"-0,31 %";
"02.12.1992";"759,74";"762,17";"757,49";"759,91";"-0,02 %";
"03.12.1992";"759,65";"759,65";"750,64";"751,54";"-1,10 %";
"04.12.1992";"751,28";"754,87";"750,70";"754,31";"+0,37 %";
"07.12.1992";"754,07";"755,75";"751,22";"755,75";"+0,19 %";
"09.12.1992";"755,72";"758,43";"752,78";"756,26";"+0,07 %";
"10.12.1992";"756,14";"756,14";"750,46";"751,97";"-0,57 %";
"11.12.1992";"751,52";"751,52";"740,24";"742,68";"-1,24 %";
"14.12.1992";"742,92";"749,14";"741,54";"749,14";"+0,87 %";
"15.12.1992";"749,52";"752,94";"749,52";"751,81";"+0,36 %";
"16.12.1992";"752,06";"752,06";"738,77";"738,77";"-1,73 %";
"17.12.1992";"738,53";"738,53";"720,95";"720,95";"-2,41 %";
"18.12.1992";"720,82";"721,05";"713,89";"716,77";"-0,58 %";
"21.12.1992";"717,01";"722,90";"716,50";"722,90";"+0,86 %";
"22.12.1992";"723,27";"739,43";"723,27";"739,43";"+2,29 %";
"23.12.1992";"739,26";"752,41";"739,26";"752,31";"+1,74 %";
"28.12.1992";"752,30";"754,88";"751,61";"752,86";"+0,07 %";
"29.12.1992";"752,22";"754,08";"749,17";"749,43";"-0,46 %";
"30.12.1992";"749,69";"751,76";"744,03";"747,70";"-0,23 %";
"04.01.1993";"747,31";"747,31";"723,02";"723,02";"-3,30 %";
"05.01.1993";"722,75";"737,13";"722,75";"736,33";"+1,84 %";
"07.01.1993";"736,45";"736,45";"730,79";"730,96";"-0,73 %";
"08.01.1993";"730,71";"731,98";"724,92";"725,80";"-0,71 %";
"11.01.1993";"725,99";"725,99";"719,91";"721,35";"-0,61 %";
"12.01.1993";"721,29";"721,30";"715,48";"716,23";"-0,71 %";
"13.01.1993";"716,47";"716,97";"712,55";"712,57";"-0,51 %";
"14.01.1993";"712,37";"714,21";"710,08";"712,24";"-0,05 %";
"15.01.1993";"712,24";"714,64";"711,63";"712,06";"-0,03 %";
"18.01.1993";"712,25";"719,08";"712,25";"719,08";"+0,99 %";
"19.01.1993";"719,16";"730,80";"719,09";"730,64";"+1,61 %";
"20.01.1993";"731,00";"732,61";"729,30";"731,10";"+0,06 %";
"21.01.1993";"730,91";"734,92";"730,91";"732,40";"+0,18 %";
"22.01.1993";"732,40";"732,75";"727,93";"730,97";"-0,20 %";
"25.01.1993";"730,97";"730,97";"726,18";"728,19";"-0,38 %";
"26.01.1993";"728,31";"743,71";"728,31";"743,71";"+2,13 %";
"27.01.1993";"744,10";"763,59";"744,10";"760,97";"+2,32 %";
"28.01.1993";"760,97";"765,41";"760,97";"763,46";"+0,33 %";
"29.01.1993";"763,52";"771,46";"763,32";"771,40";"+1,04 %";
"01.02.1993";"771,85";"787,98";"771,85";"787,98";"+2,15 %";
"02.02.1993";"788,59";"794,91";"787,31";"788,27";"+0,04 %";
"03.02.1993";"788,34";"797,48";"788,34";"797,19";"+1,13 %";
"04.02.1993";"797,19";"805,92";"795,24";"795,24";"-0,24 %";
"05.02.1993";"795,22";"806,00";"795,22";"801,39";"+0,77 %";
"08.02.1993";"801,03";"801,03";"799,12";"799,15";"-0,28 %";
"09.02.1993";"798,54";"799,38";"793,55";"795,90";"-0,41 %";
"10.02.1993";"795,83";"795,83";"790,08";"791,25";"-0,58 %";
"11.02.1993";"791,25";"791,25";"782,75";"782,75";"-1,07 %";
"12.02.1993";"782,75";"791,18";"782,75";"791,01";"+1,06 %";
"15.02.1993";"791,14";"801,33";"791,14";"801,33";"+1,30 %";
"16.02.1993";"801,72";"815,25";"801,72";"815,18";"+1,73 %";
"17.02.1993";"815,05";"815,05";"804,33";"807,38";"-0,96 %";
"18.02.1993";"807,12";"815,39";"807,12";"815,31";"+0,98 %";
"19.02.1993";"815,50";"819,88";"815,40";"818,02";"+0,33 %";
"22.02.1993";"818,02";"837,19";"818,02";"837,12";"+2,33 %";
"23.02.1993";"837,06";"837,53";"831,51";"831,67";"-0,65 %";
"24.02.1993";"831,41";"831,41";"820,57";"820,57";"-1,33 %";
"25.02.1993";"820,57";"826,09";"820,51";"826,07";"+0,67 %";
"26.02.1993";"826,21";"837,28";"826,21";"837,12";"+1,34 %";
"01.03.1993";"837,38";"857,33";"837,38";"857,33";"+2,41 %";
"02.03.1993";"857,26";"860,25";"853,25";"860,08";"+0,32 %";
"03.03.1993";"859,96";"871,01";"859,96";"860,17";"+0,01 %";
"04.03.1993";"860,35";"860,53";"853,89";"854,15";"-0,70 %";
"05.03.1993";"854,02";"859,56";"854,02";"858,31";"+0,49 %";
"08.03.1993";"858,44";"858,44";"854,45";"854,75";"-0,41 %";
"09.03.1993";"854,94";"861,41";"854,94";"855,97";"+0,14 %";
"10.03.1993";"855,96";"855,96";"844,56";"846,70";"-1,08 %";
"11.03.1993";"846,51";"846,53";"832,97";"838,73";"-0,94 %";
"12.03.1993";"838,80";"838,83";"834,05";"836,23";"-0,30 %";
"15.03.1993";"836,41";"841,76";"836,37";"840,85";"+0,55 %";
"16.03.1993";"837,36";"838,94";"837,19";"838,08";"-0,33 %";
"17.03.1993";"838,21";"838,30";"829,67";"829,74";"-1,00 %";
"18.03.1993";"829,81";"829,81";"825,33";"827,76";"-0,24 %";
"19.03.1993";"827,82";"827,82";"816,95";"816,95";"-1,31 %";
"22.03.1993";"816,33";"816,33";"782,91";"783,86";"-4,05 %";
"23.03.1993";"784,12";"785,00";"778,29";"778,29";"-0,71 %";
"24.03.1993";"778,29";"779,52";"770,53";"778,83";"+0,07 %";
"25.03.1993";"778,70";"786,75";"778,70";"781,89";"+0,39 %";
"26.03.1993";"782,98";"791,40";"782,98";"791,40";"+1,22 %";
"29.03.1993";"792,28";"799,34";"792,28";"797,66";"+0,79 %";
"30.03.1993";"798,00";"798,00";"790,85";"791,68";"-0,75 %";
"31.03.1993";"791,17";"791,18";"777,36";"778,69";"-1,64 %";
"01.04.1993";"778,24";"778,24";"764,66";"769,48";"-1,18 %";
"02.04.1993";"769,44";"769,44";"765,63";"767,59";"-0,25 %";
"05.04.1993";"767,23";"769,03";"765,46";"769,03";"+0,19 %";
"06.04.1993";"769,15";"779,49";"769,15";"778,31";"+1,21 %";
"07.04.1993";"778,12";"779,61";"777,43";"779,25";"+0,12 %";
"08.04.1993";"779,12";"783,05";"779,03";"783,04";"+0,49 %";
"13.04.1993";"783,04";"790,15";"783,04";"789,19";"+0,79 %";
"14.04.1993";"788,94";"788,94";"779,61";"779,86";"-1,18 %";
"15.04.1993";"779,73";"779,73";"775,27";"775,27";"-0,59 %";
"16.04.1993";"775,01";"775,01";"759,81";"765,46";"-1,27 %";
"19.04.1993";"765,59";"771,76";"765,59";"771,76";"+0,82 %";
"20.04.1993";"771,70";"771,70";"767,63";"769,19";"-0,33 %";
"21.04.1993";"768,94";"771,97";"767,72";"771,97";"+0,36 %";
"22.04.1993";"771,78";"781,19";"771,78";"780,54";"+1,11 %";
"23.04.1993";"779,96";"783,41";"778,80";"778,88";"-0,21 %";
"26.04.1993";"778,37";"778,37";"771,06";"771,52";"-0,94 %";
"27.04.1993";"771,45";"774,35";"770,77";"771,91";"+0,05 %";
"28.04.1993";"772,55";"775,24";"769,53";"769,54";"-0,31 %";
"29.04.1993";"769,67";"769,67";"760,64";"764,10";"-0,71 %";
"30.04.1993";"764,29";"766,50";"763,09";"763,85";"-0,03 %";
"03.05.1993";"763,98";"763,98";"757,20";"761,75";"-0,27 %";
"04.05.1993";"761,80";"764,98";"761,80";"764,82";"+0,40 %";
"05.05.1993";"764,75";"764,75";"761,10";"764,28";"-0,07 %";
"06.05.1993";"764,22";"771,31";"764,15";"770,29";"+0,79 %";
"07.05.1993";"770,29";"771,45";"767,64";"770,35";"+0,01 %";
"10.05.1993";"769,99";"770,34";"766,80";"769,19";"-0,15 %";
"11.05.1993";"769,25";"770,14";"766,82";"769,13";"-0,01 %";
"12.05.1993";"769,13";"778,18";"769,10";"777,18";"+1,05 %";
"13.05.1993";"777,05";"789,26";"777,03";"789,02";"+1,52 %";
"14.05.1993";"789,14";"790,93";"785,72";"790,65";"+0,21 %";
"17.05.1993";"790,53";"795,53";"790,36";"795,53";"+0,62 %";
"18.05.1993";"795,92";"803,42";"795,92";"800,60";"+0,64 %";
"19.05.1993";"800,36";"800,36";"796,56";"798,89";"-0,21 %";
"21.05.1993";"799,09";"801,37";"799,06";"800,34";"+0,18 %";
"24.05.1993";"799,98";"799,98";"791,32";"791,69";"-1,08 %";
"25.05.1993";"792,06";"796,23";"791,86";"794,96";"+0,41 %";
"26.05.1993";"794,64";"796,23";"794,27";"796,21";"+0,16 %";
"27.05.1993";"796,34";"799,04";"795,66";"797,46";"+0,16 %";
"28.05.1993";"797,65";"798,87";"797,12";"797,55";"+0,01 %";
"01.06.1993";"797,36";"797,36";"791,47";"793,94";"-0,45 %";
"02.06.1993";"793,94";"800,13";"793,94";"800,03";"+0,77 %";
"03.06.1993";"800,15";"805,84";"800,15";"805,63";"+0,70 %";
"04.06.1993";"805,76";"815,90";"805,76";"815,77";"+1,26 %";
"07.06.1993";"816,29";"826,08";"816,29";"822,05";"+0,77 %";
"08.06.1993";"821,79";"822,38";"817,30";"820,48";"-0,19 %";
"09.06.1993";"820,47";"827,09";"820,47";"825,30";"+0,59 %";
"11.06.1993";"825,62";"838,53";"825,59";"837,73";"+1,51 %";
"14.06.1993";"837,86";"850,64";"837,86";"850,19";"+1,49 %";
"15.06.1993";"849,93";"849,98";"840,55";"844,37";"-0,68 %";
"16.06.1993";"844,12";"844,13";"836,17";"839,51";"-0,58 %";
"17.06.1993";"839,51";"842,03";"833,14";"833,14";"-0,76 %";
"18.06.1993";"833,26";"840,85";"832,97";"838,99";"+0,70 %";
"21.06.1993";"838,86";"848,09";"838,86";"848,09";"+1,08 %";
"22.06.1993";"848,33";"861,84";"848,33";"856,87";"+1,04 %";
"23.06.1993";"856,50";"860,65";"854,04";"859,70";"+0,33 %";
"24.06.1993";"859,58";"860,84";"856,45";"856,45";"-0,38 %";
"25.06.1993";"856,33";"856,57";"852,54";"853,19";"-0,38 %";
"28.06.1993";"853,62";"861,55";"853,62";"860,53";"+0,86 %";
"29.06.1993";"860,40";"862,55";"856,08";"857,39";"-0,36 %";
"30.06.1993";"857,52";"858,92";"851,68";"851,70";"-0,66 %";
"01.07.1993";"851,77";"853,94";"849,28";"852,58";"+0,10 %";
"02.07.1993";"852,46";"852,46";"839,46";"840,00";"-1,48 %";
"05.07.1993";"840,01";"840,31";"825,02";"825,45";"-1,73 %";
"06.07.1993";"825,49";"830,22";"825,39";"829,91";"+0,54 %";
"07.07.1993";"829,85";"834,49";"828,79";"834,49";"+0,55 %";
"08.07.1993";"834,37";"859,38";"834,37";"859,02";"+2,94 %";
"09.07.1993";"859,02";"882,88";"859,02";"868,39";"+1,09 %";
"12.07.1993";"868,39";"878,21";"868,30";"876,75";"+0,96 %";
"13.07.1993";"876,69";"876,70";"867,13";"869,64";"-0,81 %";
"14.07.1993";"869,46";"871,71";"861,54";"871,34";"+0,20 %";
"15.07.1993";"871,52";"878,33";"871,52";"876,86";"+0,63 %";
"16.07.1993";"876,93";"880,73";"873,44";"877,99";"+0,13 %";
"19.07.1993";"878,12";"900,45";"878,09";"898,77";"+2,37 %";
"20.07.1993";"898,65";"909,21";"898,65";"903,96";"+0,58 %";
"21.07.1993";"903,65";"912,57";"900,29";"912,57";"+0,95 %";
"22.07.1993";"912,45";"924,18";"912,45";"923,25";"+1,17 %";
"23.07.1993";"922,90";"938,27";"921,44";"936,90";"+1,48 %";
"26.07.1993";"936,96";"962,47";"936,84";"962,42";"+2,72 %";
"27.07.1993";"963,00";"989,78";"963,00";"976,12";"+1,42 %";
"28.07.1993";"974,96";"974,96";"955,56";"969,47";"-0,68 %";
"29.07.1993";"969,35";"972,54";"966,58";"969,81";"+0,04 %";
"30.07.1993";"970,17";"970,17";"947,54";"948,59";"-2,19 %";
"02.08.1993";"948,47";"951,09";"929,36";"950,62";"+0,21 %";
"03.08.1993";"950,62";"981,70";"950,62";"981,37";"+3,23 %";
"04.08.1993";"981,62";"999,23";"981,62";"982,00";"+0,06 %";
"05.08.1993";"982,23";"985,86";"975,62";"981,60";"-0,04 %";
"06.08.1993";"982,18";"989,27";"980,42";"989,20";"+0,77 %";
"09.08.1993";"989,20";"1005,68";"988,30";"1005,03";"+1,60 %";
"10.08.1993";"1005,03";"1013,88";"1005,03";"1009,70";"+0,46 %";
"11.08.1993";"1009,94";"1012,54";"1001,69";"1005,88";"-0,38 %";
"12.08.1993";"1005,94";"1019,69";"999,73";"1006,35";"+0,05 %";
"13.08.1993";"1006,60";"1006,60";"997,92";"1000,64";"-0,57 %";
"16.08.1993";"1001,11";"1001,11";"989,61";"989,63";"-1,10 %";
"17.08.1993";"989,51";"989,51";"972,80";"980,77";"-0,90 %";
"18.08.1993";"980,65";"994,23";"980,65";"994,23";"+1,37 %";
"19.08.1993";"994,23";"1003,07";"994,23";"999,36";"+0,52 %";
"20.08.1993";"999,36";"1003,20";"998,14";"1000,66";"+0,13 %";
"23.08.1993";"1000,66";"1000,69";"985,40";"987,36";"-1,33 %";
"24.08.1993";"986,16";"998,94";"986,16";"995,78";"+0,85 %";
"25.08.1993";"995,95";"1008,24";"995,95";"1003,75";"+0,80 %";
"26.08.1993";"1004,06";"1010,11";"1004,06";"1006,18";"+0,24 %";
"27.08.1993";"1005,71";"1005,71";"999,73";"1004,24";"-0,19 %";
"30.08.1993";"1004,70";"1010,05";"1004,54";"1007,75";"+0,35 %";
"31.08.1993";"1007,77";"1015,73";"1007,77";"1014,08";"+0,63 %";
"01.09.1993";"1013,73";"1014,31";"1004,47";"1014,31";"+0,02 %";
"02.09.1993";"1014,65";"1016,57";"1013,51";"1015,19";"+0,09 %";
"03.09.1993";"1015,44";"1024,94";"1015,11";"1018,96";"+0,37 %";
"06.09.1993";"1019,14";"1020,97";"1013,54";"1019,13";"+0,02 %";
"07.09.1993";"1019,13";"1020,32";"1012,17";"1012,17";"-0,68 %";
"08.09.1993";"1011,98";"1011,98";"963,26";"970,81";"-4,09 %";
"09.09.1993";"970,93";"974,70";"960,14";"974,19";"+0,35 %";
"10.09.1993";"972,91";"976,96";"956,99";"975,77";"+0,16 %";
"13.09.1993";"975,77";"990,47";"975,77";"988,81";"+1,34 %";
"14.09.1993";"988,68";"991,33";"985,58";"985,90";"-0,29 %";
"15.09.1993";"985,90";"985,90";"971,27";"971,27";"-1,48 %";
"16.09.1993";"971,39";"971,39";"957,13";"958,85";"-1,28 %";
"17.09.1993";"958,97";"968,73";"958,97";"965,93";"+0,74 %";
"20.09.1993";"966,97";"979,33";"966,97";"976,25";"+1,07 %";
"21.09.1993";"975,88";"985,31";"975,88";"976,80";"+0,06 %";
"22.09.1993";"974,47";"974,47";"946,18";"949,79";"-2,77 %";
"23.09.1993";"949,91";"962,91";"949,91";"958,20";"+0,89 %";
"24.09.1993";"958,20";"958,20";"942,87";"943,27";"-1,56 %";
"27.09.1993";"943,29";"958,49";"943,29";"956,41";"+1,39 %";
"28.09.1993";"956,30";"966,82";"956,30";"961,16";"+0,50 %";
"29.09.1993";"961,05";"961,06";"953,63";"953,85";"-0,76 %";
"30.09.1993";"953,85";"963,28";"953,85";"962,87";"+0,95 %";
"01.10.1993";"962,52";"968,68";"960,02";"968,68";"+0,60 %";
"04.10.1993";"968,68";"976,43";"964,37";"976,16";"+0,77 %";
"05.10.1993";"976,41";"998,17";"976,41";"998,01";"+2,24 %";
"06.10.1993";"999,18";"1011,65";"999,18";"1002,76";"+0,48 %";
"07.10.1993";"1002,76";"1004,10";"995,12";"1002,03";"-0,07 %";
"08.10.1993";"1001,68";"1007,34";"996,84";"1007,31";"+0,53 %";
"11.10.1993";"1007,31";"1027,20";"1007,31";"1027,13";"+1,97 %";
"12.10.1993";"1027,13";"1034,76";"1023,41";"1034,53";"+0,72 %";
"13.10.1993";"1034,99";"1042,60";"1034,51";"1037,61";"+0,30 %";
"14.10.1993";"1037,75";"1037,75";"1028,94";"1033,94";"-0,35 %";
"15.10.1993";"1034,29";"1044,09";"1033,39";"1043,83";"+0,96 %";
"18.10.1993";"1043,83";"1077,95";"1043,83";"1077,56";"+3,23 %";
"19.10.1993";"1077,68";"1078,54";"1071,06";"1078,23";"+0,06 %";
"20.10.1993";"1078,23";"1081,62";"1071,77";"1072,80";"-0,50 %";
"21.10.1993";"1072,80";"1073,39";"1061,82";"1071,01";"-0,17 %";
"22.10.1993";"1071,82";"1077,57";"1071,82";"1074,58";"+0,33 %";
"25.10.1993";"1074,66";"1078,69";"1067,33";"1071,50";"-0,29 %";
"27.10.1993";"1071,32";"1071,32";"1064,64";"1071,13";"-0,03 %";
"28.10.1993";"1070,67";"1073,45";"1066,54";"1070,90";"-0,02 %";
"29.10.1993";"1071,48";"1086,16";"1071,48";"1086,02";"+1,41 %";
"02.11.1993";"1086,51";"1096,46";"1086,51";"1094,43";"+0,77 %";
"03.11.1993";"1094,57";"1095,41";"1085,54";"1085,58";"-0,81 %";
"04.11.1993";"1084,77";"1084,77";"1066,86";"1069,44";"-1,49 %";
"05.11.1993";"1069,56";"1069,56";"1047,92";"1055,23";"-1,33 %";
"08.11.1993";"1055,30";"1068,48";"1055,29";"1063,52";"+0,79 %";
"09.11.1993";"1063,64";"1069,07";"1062,22";"1069,07";"+0,52 %";
"10.11.1993";"1069,54";"1076,33";"1063,75";"1067,33";"-0,16 %";
"11.11.1993";"1067,20";"1067,20";"1052,53";"1054,73";"-1,18 %";
"12.11.1993";"1054,98";"1054,98";"1043,34";"1052,81";"-0,18 %";
"15.11.1993";"1053,39";"1064,74";"1053,39";"1064,34";"+1,10 %";
"16.11.1993";"1064,40";"1069,32";"1064,40";"1067,60";"+0,31 %";
"17.11.1993";"1067,60";"1073,59";"1067,60";"1073,49";"+0,55 %";
"18.11.1993";"1073,49";"1082,32";"1073,49";"1078,44";"+0,46 %";
"19.11.1993";"1078,09";"1081,18";"1074,75";"1077,77";"-0,06 %";
"22.11.1993";"1077,89";"1077,89";"1067,32";"1069,99";"-0,72 %";
"23.11.1993";"1069,99";"1069,99";"1051,03";"1054,85";"-1,41 %";
"24.11.1993";"1054,85";"1056,83";"1043,32";"1049,01";"-0,55 %";
"25.11.1993";"1049,13";"1055,23";"1049,03";"1054,07";"+0,48 %";
"26.11.1993";"1054,07";"1055,73";"1047,07";"1047,16";"-0,66 %";
"29.11.1993";"1047,16";"1047,20";"1039,84";"1042,50";"-0,45 %";
"30.11.1993";"1042,69";"1057,15";"1042,69";"1057,01";"+1,39 %";
"01.12.1993";"1057,01";"1065,52";"1057,01";"1064,75";"+0,73 %";
"02.12.1993";"1064,50";"1077,34";"1064,50";"1070,57";"+0,55 %";
"03.12.1993";"1070,34";"1081,35";"1069,79";"1081,35";"+1,01 %";
"06.12.1993";"1081,82";"1097,74";"1081,82";"1091,78";"+0,96 %";
